,lat,long,taxi_type,trip_count
95013,40.785,-73.9507,y,1
95014,40.7463,-74.0005,y,1
95015,40.7074,-74.0104,y,1
95016,40.7049,-74.009,y,1
95017,40.7784,-73.9581,y,1
95018,40.7655,-73.9789,y,1
95019,40.756,-73.9684,y,1
95020,40.6871,-73.9959,y,1
95021,40.7789,-73.9513,y,1
95022,40.7366,-73.978,y,1
95023,40.7776,-73.9747,y,1
95024,40.7659,-73.9757,y,1
95025,40.763,-73.9797,y,1
95026,40.6882,-73.9334,y,1
95027,40.766,-73.9539,y,1
95028,40.726,-74.0009,y,1
95029,40.676,-73.9716,y,1
95030,40.7527,-73.9761,y,1
95031,40.7424,-74.0072,y,1
95032,40.7564,-73.9717,y,1
95033,40.7089,-74.0066,y,1
95034,40.7528,-73.9962,y,1
95035,40.7861,-73.9457,y,1
95036,40.782,-73.9501,y,1
95037,40.7342,-73.9892,y,1
95038,40.7998,-73.9664,y,1
95039,40.7651,-73.9867,y,1
95040,40.8109,-73.9506,y,1
95041,40.7348,-73.9968,y,1
95042,40.7541,-73.976,y,1
95043,40.7755,-73.987,y,1
95044,40.7406,-73.9903,y,1
95045,40.7219,-73.9831,y,1
95046,40.787,-73.9544,y,1
95047,40.7202,-73.9952,y,1
95048,40.7459,-73.9762,y,1
95049,40.7715,-73.9653,y,1
95050,40.7507,-73.9836,y,1
95051,40.7445,-73.9745,y,1
95052,40.7354,-73.991,y,1
95053,40.7641,-73.8811,y,1
95054,40.7474,-73.9866,y,1
95055,40.7756,-73.984,y,1
95056,40.7862,-73.9508,y,1
95057,40.7191,-73.989,y,1
95058,40.6441,-73.7826,y,1
95059,40.7462,-73.9146,y,1
95060,40.6818,-73.9379,y,1
95061,40.7654,-73.9136,y,1
95062,40.7072,-73.8972,y,1
95063,40.7618,-73.9669,y,1
95064,40.7713,-73.9901,y,1
95065,40.8005,-73.9602,y,1
95066,40.7026,-73.9936,y,1
95067,40.6851,-73.9799,y,1
95068,40.7219,-73.9893,y,1
95069,40.7518,-73.9981,y,1
95070,40.7565,-73.989,y,1
95071,40.7858,-73.9724,y,1
95072,40.7799,-73.9535,y,1
95073,40.7598,-73.9893,y,1
95074,40.7532,-73.9754,y,1
95075,40.7464,-74.0084,y,1
95076,40.7366,-74.0082,y,1
95077,40.7237,-73.9906,y,1
95078,40.7834,-73.9746,y,1
95079,40.7566,-73.925,y,1
95080,40.7242,-73.9883,y,1
95081,40.7232,-73.998,y,1
95082,40.7664,-73.9648,y,1
95083,40.7464,-74.0067,y,1
95084,40.8098,-73.9606,y,1
95085,40.7681,-73.98,y,1
95086,40.7324,-74.0032,y,1
95087,40.7879,-73.9693,y,1
95088,40.7586,-73.9631,y,1
95089,40.6744,-73.9819,y,1
95090,40.7628,-73.9625,y,1
95091,40.7677,-73.9854,y,1
95092,40.7836,-73.9744,y,1
95093,40.7042,-74.0118,y,1
95094,40.7681,-73.8978,y,1
95095,40.7576,-73.9808,y,1
95096,40.7166,-74.015,y,1
95097,40.7481,-74.0044,y,1
95098,40.7539,-73.9683,y,1
95099,40.7484,-73.9864,y,1
95100,40.7289,-74.0077,y,1
95101,40.7316,-73.9899,y,1
95102,40.7019,-74.0113,y,1
95103,40.7471,-74.0005,y,1
95104,40.6877,-73.9801,y,1
95105,40.7683,-73.97,y,1
95106,40.8325,-73.9461,y,1
95107,40.7444,-74.0021,y,1
95108,40.7562,-73.9659,y,1
95109,40.7363,-73.9881,y,1
95110,40.7595,-74.0033,y,1
95111,40.7318,-73.9963,y,1
95112,40.7529,-73.966,y,1
95113,40.8065,-73.9426,y,1
95114,40.7308,-73.9925,y,1
95115,40.753,-73.9741,y,1
95116,40.7287,-74.0106,y,1
95117,40.7738,-73.9838,y,1
95118,40.7779,-73.9528,y,1
95119,40.7629,-73.929,y,1
95120,40.7678,-73.9674,y,1
95121,40.7048,-74.0092,y,1
95122,40.7291,-74.0008,y,1
95123,40.7685,-73.9251,y,1
95124,40.7458,-73.9805,y,1
95125,40.7526,-73.9892,y,1
95126,40.7249,-73.9875,y,1
95127,40.7632,-73.9661,y,1
95128,40.7841,-73.9741,y,1
95129,40.7618,-73.9836,y,1
95130,40.6871,-73.9759,y,1
95131,40.7615,-73.9859,y,1
95132,40.7497,-73.9857,y,1
95133,40.6839,-73.9785,y,1
95134,40.8028,-73.9639,y,1
95135,40.7493,-73.9732,y,1
95136,40.7479,-74.0049,y,1
95137,40.7195,-74.0017,y,1
95138,40.7658,-73.9661,y,1
95139,40.765,-73.9644,y,1
95140,40.7196,-74.0055,y,1
95141,40.7537,-73.9891,y,1
95142,40.7976,-73.971,y,1
95143,40.7358,-73.9836,y,1
95144,40.7718,-73.9673,y,1
95145,40.7708,-73.9825,y,1
95146,40.74,-73.9956,y,1
95147,40.7555,-73.993,y,1
95148,40.6865,-73.9793,y,1
95149,40.7162,-74.0045,y,1
95150,40.729,-74.0085,y,1
95151,40.7414,-73.9816,y,1
95152,40.7844,-73.9517,y,1
95153,40.7703,-73.9558,y,1
95154,40.7335,-73.9874,y,1
95155,40.704,-74.0065,y,1
95156,40.7571,-73.9865,y,1
95157,40.6949,-73.9886,y,1
95158,40.7865,-73.929,y,1
95159,40.7675,-73.9679,y,1
95160,40.8083,-73.945,y,1
95161,40.7686,-73.8999,y,1
95162,40.7509,-73.9838,y,1
95163,40.7713,-73.9568,y,1
95164,40.7807,-73.9529,y,1
95165,40.6746,-73.9975,y,1
95166,40.7893,-73.9788,y,1
95167,40.7667,-73.9797,y,1
95168,40.7757,-73.9147,y,1
95169,40.6826,-73.9933,y,1
95170,40.7449,-73.9345,y,1
95171,40.7648,-73.976,y,1
95172,40.7448,-73.9792,y,1
95173,40.7491,-73.9729,y,1
95174,40.7491,-73.9843,y,1
95175,40.7353,-73.9935,y,1
95176,40.7733,-73.9894,y,1
95177,40.7422,-73.9751,y,1
95178,40.7164,-74.0032,y,1
95179,40.8077,-73.9601,y,1
95180,40.7117,-74.0168,y,1
95181,40.7537,-73.9725,y,1
95182,40.7629,-73.9993,y,1
95183,40.744,-73.9784,y,1
95184,40.7477,-73.9827,y,1
95185,40.753,-73.9716,y,1
95186,40.7943,-73.9715,y,1
95187,40.7651,-73.9553,y,1
95188,40.7711,-73.9658,y,1
95189,40.7383,-74.0098,y,1
95190,40.77,-73.9663,y,1
95191,40.7078,-73.9563,y,1
95192,40.7161,-74.0049,y,1
95193,40.7245,-73.9939,y,1
95194,40.7171,-74.0148,y,1
95195,40.7134,-73.9775,y,1
95196,40.7923,-73.9742,y,1
95197,40.7878,-73.9788,y,1
95198,40.7379,-73.8812,y,1
95199,40.7619,-73.962,y,1
95200,40.7449,-73.9973,y,1
95201,40.8036,-73.9524,y,1
95202,40.7218,-74.0026,y,1
95203,40.763,-73.9865,y,1
95204,40.6933,-73.9713,y,1
95205,40.705,-74.0048,y,1
95206,40.7829,-73.9816,y,1
95207,40.712,-74.0067,y,1
95208,40.7024,-73.993,y,1
95209,40.7725,-73.9634,y,1
95210,40.7225,-73.9876,y,1
95211,40.753,-73.9851,y,1
95212,40.7487,-73.9735,y,1
95213,40.7603,-73.9683,y,1
95214,40.7225,-73.9979,y,1
95215,40.6909,-73.997,y,1
95216,40.7557,-73.9879,y,1
95217,40.7699,-73.9569,y,1
95218,40.7423,-74.0064,y,1
95219,40.7767,-73.9826,y,1
95220,40.7648,-73.9287,y,1
95221,40.7728,-73.9621,y,1
95222,40.7195,-73.9923,y,1
95223,40.799,-73.963,y,1
95224,40.7542,-73.9758,y,1
95225,40.7684,-73.9589,y,1
95226,40.7942,-73.9738,y,1
95227,40.7767,-73.9446,y,1
95228,40.7517,-73.9897,y,1
95229,40.7105,-74.0075,y,1
95230,40.8298,-73.9444,y,1
95231,40.7618,-73.9777,y,1
95232,40.7033,-73.9941,y,1
95233,40.68,-73.9812,y,1
95234,40.7415,-73.9943,y,1
95235,40.7682,-73.9927,y,1
95236,40.762,-73.9841,y,1
95237,40.7099,-73.9624,y,1
95238,40.7601,-73.9672,y,1
95239,40.6445,-73.7817,y,1
95240,40.7141,-73.9891,y,1
95241,40.8306,-73.9475,y,1
95242,40.7755,-73.9751,y,1
95243,40.7631,-73.9808,y,1
95244,40.7643,-73.9704,y,1
95245,40.7286,-73.9908,y,1
95246,40.7549,-73.892,y,1
95247,40.7517,-73.9904,y,1
95248,40.7136,-73.9986,y,1
95249,40.7494,-74.0024,y,1
95250,40.7212,-74.0086,y,1
95251,40.7377,-73.986,y,1
95252,40.7387,-73.9829,y,1
95253,40.7474,-74.0022,y,1
95254,40.7573,-73.9756,y,1
95255,40.7624,-73.9693,y,1
95256,40.8002,-73.9691,y,1
95257,40.7564,-73.9771,y,1
95258,40.7749,-73.962,y,1
95259,40.7386,-73.973,y,1
95260,40.7352,-73.9804,y,1
95261,40.7466,-73.9826,y,1
95262,40.7299,-73.991,y,1
95263,40.7379,-74.0059,y,1
95264,40.684,-73.8063,y,1
95265,40.7263,-74.0091,y,1
95266,40.748,-73.9805,y,1
95267,40.7395,-74.0068,y,1
95268,40.7047,-74.0154,y,1
95269,40.7651,-73.9733,y,1
95270,40.7878,-73.9517,y,1
95271,40.7792,-73.9573,y,1
95272,40.7606,-73.9827,y,1
95273,40.721,-73.9892,y,1
95274,40.7593,-73.9853,y,1
95275,40.7264,-73.9772,y,1
95276,40.7664,-73.9941,y,1
95277,40.763,-73.9863,y,1
95278,40.7381,-73.9898,y,1
95279,40.7661,-73.9764,y,1
95280,40.7748,-73.9496,y,1
95281,40.756,-73.9781,y,1
95282,40.7104,-74.0045,y,1
95283,40.7486,-73.9798,y,1
95284,40.7102,-73.9638,y,1
95285,40.7017,-73.9872,y,1
95286,40.7397,-73.9928,y,1
95287,40.6861,-73.9855,y,1
95288,40.7607,-73.9647,y,1
95289,40.7691,-73.9692,y,1
95290,40.748,-73.9938,y,1
95291,40.6462,-73.7774,y,1
95292,40.6556,-73.8074,y,1
95293,40.7255,-73.982,y,1
95294,40.7581,-73.9654,y,1
95295,40.6974,-73.9318,y,1
95296,40.7135,-73.9587,y,1
95297,40.7146,-74.0096,y,1
95298,40.7546,-73.9903,y,1
95299,40.7241,-73.9885,y,1
95300,40.7607,-73.9879,y,1
95301,40.7707,-73.9478,y,1
95302,40.7733,-73.9509,y,1
95303,40.6822,-73.9799,y,1
95304,40.7619,-73.9847,y,1
95305,40.7704,-73.9841,y,1
95306,40.7192,-73.9632,y,1
95307,40.7106,-74.0148,y,1
95308,40.7179,-74.0142,y,1
95309,40.7676,-73.9936,y,1
95310,40.7265,-74.0088,y,1
95311,40.771,-73.9869,y,1
95312,40.7306,-73.976,y,1
95313,40.77,-73.9901,y,1
95314,40.757,-73.9624,y,1
95315,40.7472,-74.0027,y,1
95316,40.7529,-73.9873,y,1
95317,40.7686,-73.9588,y,1
95318,40.775,-73.9449,y,1
95319,40.7568,-73.985,y,1
95320,40.7582,-73.9802,y,1
95321,40.7391,-73.9936,y,1
95322,40.7229,-74.0025,y,1
95323,40.7743,-73.9918,y,1
95324,40.7448,-73.9907,y,1
95325,40.7546,-74.003,y,1
95326,40.7248,-73.9992,y,1
95327,40.7317,-73.9851,y,1
95328,40.7099,-74.0154,y,1
95329,40.7476,-73.9882,y,1
95330,40.7326,-74.0022,y,1
95331,40.7362,-73.9846,y,1
95332,40.7591,-73.9872,y,1
95333,40.761,-73.9791,y,1
95334,40.7694,-73.8643,y,1
95335,40.7656,-73.9685,y,1
95336,40.7508,-73.9794,y,1
95337,40.7554,-73.9677,y,1
95338,40.7598,-73.9951,y,1
95339,40.7628,-73.9847,y,1
95340,40.7265,-73.9939,y,1
95341,40.7386,-74.0059,y,1
95342,40.744,-73.923,y,1
95343,40.7765,-73.9764,y,1
95344,40.757,-73.9907,y,1
95345,40.7285,-73.9992,y,1
95346,40.7388,-73.9998,y,1
95347,40.7631,-73.9836,y,1
95348,40.8108,-73.9391,y,1
95349,40.7618,-73.9714,y,1
95350,40.7475,-74.0033,y,1
95351,40.7919,-73.9531,y,1
95352,40.751,-73.9931,y,1
95353,40.7301,-73.9891,y,1
95354,40.7644,-73.991,y,1
95355,40.7999,-73.9685,y,1
95356,40.7612,-73.9801,y,1
95357,40.7946,-73.9666,y,1
95358,40.7049,-74.0132,y,1
95359,40.7537,-73.9896,y,1
95360,40.7153,-74.0126,y,1
95361,40.756,-73.9643,y,1
95362,40.7577,-73.9968,y,1
95363,40.7104,-73.9586,y,1
95364,40.722,-74.0095,y,1
95365,40.7237,-73.9915,y,1
95366,40.7396,-73.9895,y,1
95367,40.7533,-73.988,y,1
95368,40.7552,-73.9905,y,1
95369,40.7235,-73.9929,y,1
95370,40.7049,-74.014,y,1
95371,40.7445,-73.996,y,1
95372,40.7567,-73.9771,y,1
95373,40.7825,-73.9529,y,1
95374,40.7557,-73.983,y,1
95375,40.7169,-74.0091,y,1
95376,40.8002,-73.9652,y,1
95377,40.7146,-74.0132,y,1
95378,40.7501,-73.9691,y,1
95379,40.7535,-73.9718,y,1
95380,40.7644,-73.9793,y,1
95381,40.7655,-73.9706,y,1
95382,40.819,-73.9558,y,1
95383,40.7266,-73.9918,y,1
95384,40.709,-74.0052,y,1
95385,40.7732,-73.962,y,1
95386,40.7301,-74.0036,y,1
95387,40.6767,-73.9166,y,1
95388,40.7746,-73.9843,y,1
95389,40.6446,-73.7817,y,1
95390,40.7716,-73.8632,y,1
95391,40.7639,-73.955,y,1
95392,40.7093,-74.0189,y,1
95393,40.651,-73.8055,y,1
95394,40.7086,-74.0073,y,1
95395,40.7174,-74.0002,y,1
95396,40.7166,-74.0135,y,1
95397,40.76,-73.9789,y,1
95398,40.7624,-73.9762,y,1
95399,40.77,-73.9517,y,1
95400,40.7632,-73.9939,y,1
95401,40.7448,-73.9797,y,1
95402,40.7042,-74.0136,y,1
95403,40.7472,-73.994,y,1
95404,40.7439,-73.9772,y,1
95405,40.7684,-73.9653,y,1
95406,40.7394,-73.9847,y,1
95407,40.7337,-73.9907,y,1
95408,40.7824,-73.9505,y,1
95409,40.7644,-73.9844,y,1
95410,40.7153,-73.9967,y,1
95411,40.7713,-73.9895,y,1
95412,40.768,-73.906,y,1
95413,40.772,-73.9659,y,1
95414,40.7644,-73.9587,y,1
95415,40.7368,-73.9975,y,1
95416,40.7202,-73.9996,y,1
95417,40.7165,-73.9464,y,1
95418,40.7586,-73.9863,y,1
95419,40.7166,-73.9887,y,1
95420,40.7411,-73.9902,y,1
95421,40.7703,-73.9648,y,1
95422,40.7415,-74.0045,y,1
95423,40.7124,-74.0033,y,1
95424,40.7196,-73.9782,y,1
95425,40.7256,-73.999,y,1
95426,40.7288,-73.9971,y,1
95427,40.7413,-73.9846,y,1
95428,40.7545,-73.9987,y,1
95429,40.8035,-73.9486,y,1
95430,40.7869,-73.9524,y,1
95431,40.7487,-73.9946,y,1
95432,40.755,-73.9697,y,1
95433,40.7423,-73.9989,y,1
95434,40.7102,-73.964,y,1
95435,40.7583,-73.9789,y,1
95436,40.7539,-73.9845,y,1
95437,40.7745,-73.9902,y,1
95438,40.7593,-73.9776,y,1
95439,40.7665,-73.961,y,1
95440,40.7511,-73.984,y,1
95441,40.7726,-73.9603,y,1
95442,40.7651,-73.9658,y,1
95443,40.8321,-73.92,y,1
95444,40.7637,-73.9616,y,1
95445,40.7091,-74.0136,y,1
95446,40.7085,-74.0171,y,1
95447,40.7083,-74.0142,y,1
95448,40.7838,-73.9439,y,1
95449,40.7139,-73.9557,y,1
95450,40.734,-73.955,y,1
95451,40.7495,-73.9791,y,1
95452,40.7216,-74.005,y,1
95453,40.7469,-73.986,y,1
95454,40.7509,-73.9768,y,1
95455,40.7619,-73.9698,y,1
95456,40.7555,-73.9772,y,1
95457,40.7376,-73.9846,y,1
95458,40.7212,-74.0118,y,1
95459,40.7942,-73.9725,y,1
95460,40.7319,-73.9934,y,1
95461,40.7572,-73.9674,y,1
95462,40.771,-73.9535,y,1
95463,40.7435,-73.9214,y,1
95464,40.7471,-73.9966,y,1
95465,40.7059,-74.0082,y,1
95466,40.7461,-73.9928,y,1
95467,40.7575,-73.9684,y,1
95468,40.7447,-73.9765,y,1
95469,40.7181,-73.9857,y,1
95470,40.7797,-73.9748,y,1
95471,40.7584,-73.9805,y,1
95472,40.8207,-73.94,y,1
95473,40.7114,-74.008,y,1
95474,40.7124,-74.0099,y,1
95475,40.7353,-73.9986,y,1
95476,40.7803,-73.9458,y,1
95477,40.7299,-74.0106,y,1
95478,40.76,-73.9707,y,1
95479,40.7499,-73.9885,y,1
95480,40.651,-73.7857,y,1
95481,40.7701,-73.9921,y,1
95482,40.7463,-73.9825,y,1
95483,40.7597,-73.9614,y,1
95484,40.7554,-73.9985,y,1
95485,40.7638,-73.9796,y,1
95486,40.7809,-73.9792,y,1
95487,40.7625,-73.997,y,1
95488,40.7633,-73.9544,y,1
95489,40.7375,-73.9904,y,1
95490,40.7044,-74.0101,y,1
95491,40.7099,-74.0101,y,1
95492,40.787,-73.9568,y,1
95493,40.7046,-74.0088,y,1
95494,40.7757,-73.9874,y,1
95495,40.7268,-73.9795,y,1
95496,40.7449,-74.0086,y,1
95497,40.7331,-74.0098,y,1
95498,40.7648,-73.9774,y,1
95499,40.7627,-73.9751,y,1
95500,40.7553,-73.9806,y,1
95501,40.754,-73.986,y,1
95502,40.7898,-73.9546,y,1
95503,40.7525,-74.0046,y,1
95504,40.7888,-73.9539,y,1
95505,40.7318,-73.9952,y,1
95506,40.6831,-73.979,y,1
95507,40.7214,-74.0093,y,1
95508,40.6805,-73.9991,y,1
95509,40.6897,-73.9113,y,1
95510,40.761,-73.9874,y,1
95511,40.7521,-74.0077,y,1
95512,40.7189,-73.9887,y,1
95513,40.7698,-73.9897,y,1
95514,40.7525,-73.9843,y,1
95515,40.7155,-74.0133,y,1
95516,40.7496,-73.9716,y,1
95517,40.7403,-73.9856,y,1
95518,40.776,-73.9832,y,1
95519,40.6795,-73.9682,y,1
95520,40.7548,-73.9993,y,1
95521,40.7197,-74.0023,y,1
95522,40.7178,-74.006,y,1
95523,40.7618,-73.9946,y,1
95524,40.7896,-73.976,y,1
95525,40.7728,-73.9782,y,1
95526,40.8035,-73.9525,y,1
95527,40.7612,-73.9358,y,1
95528,40.6955,-73.9941,y,1
95529,40.7798,-73.9731,y,1
95530,40.6637,-73.9875,y,1
95531,40.7593,-73.9808,y,1
95532,40.7645,-73.9866,y,1
95533,40.7195,-74.0085,y,1
95534,40.753,-73.9889,y,1
95535,40.768,-73.9669,y,1
95536,40.7045,-74.012,y,1
95537,40.7643,-73.9797,y,1
95538,40.7596,-73.9271,y,1
95539,40.7128,-74.0145,y,1
95540,40.6917,-73.9988,y,1
95541,40.7036,-74.0074,y,1
95542,40.7785,-73.9824,y,1
95543,40.7264,-74.0076,y,1
95544,40.7184,-73.9905,y,1
95545,40.7551,-73.97,y,1
95546,40.7567,-74.0013,y,1
95547,40.7567,-73.9982,y,1
95548,40.7137,-74.0154,y,1
95549,40.7624,-73.9805,y,1
95550,40.7851,-73.9496,y,1
95551,40.754,-73.9642,y,1
95552,40.7542,-73.9894,y,1
95553,40.7263,-73.9937,y,1
95554,40.7777,-73.9789,y,1
95555,40.7868,-73.9792,y,1
95556,40.724,-73.9874,y,1
95557,40.7071,-74.0077,y,1
95558,40.758,-73.9634,y,1
95559,40.7174,-74.0145,y,1
95560,40.74,-73.9872,y,1
95561,40.8219,-73.9502,y,1
95562,40.7474,-73.9901,y,1
95563,40.7388,-73.9925,y,1
95564,40.8173,-73.9535,y,1
95565,40.7856,-73.9534,y,1
95566,40.8216,-73.9388,y,1
95567,40.7777,-73.98,y,1
95568,40.7795,-73.9526,y,1
95569,40.7397,-73.9889,y,1
95570,40.7896,-73.9795,y,1
95571,40.7577,-73.9854,y,1
95572,40.7426,-73.9965,y,1
95573,40.7287,-73.9905,y,1
95574,40.7762,-73.9467,y,1
95575,40.746,-73.9803,y,1
95576,40.6794,-73.9816,y,1
95577,40.727,-74.004,y,1
95578,40.7674,-73.9538,y,1
95579,40.7216,-73.9806,y,1
95580,40.6444,-73.7902,y,1
95581,40.7737,-73.9812,y,1
95582,40.7524,-73.9891,y,1
95583,40.7146,-74.0144,y,1
95584,40.7934,-73.9517,y,1
95585,40.7543,-73.9754,y,1
95586,40.7627,-73.9929,y,1
95587,40.7968,-73.9607,y,1
95588,40.815,-73.9578,y,1
95589,40.7426,-73.9884,y,1
95590,40.7605,-73.9763,y,1
95591,40.7082,-74.0076,y,1
95592,40.7355,-73.9879,y,1
95593,40.6886,-73.989,y,1
95594,40.7653,-73.9842,y,1
95595,40.7701,-73.9844,y,1
95596,40.7239,-73.9938,y,1
95597,40.7054,-74.0084,y,1
95598,40.7672,-73.9681,y,1
95599,40.7433,-73.9803,y,1
95600,40.7363,-73.9868,y,1
95601,40.763,-73.9723,y,1
95602,40.7478,-73.9742,y,1
95603,40.7548,-73.9852,y,1
95604,40.7254,-73.9925,y,1
95605,40.7468,-73.9879,y,1
95606,40.7235,-73.9969,y,1
95607,40.7783,-73.9611,y,1
95608,40.7125,-73.99,y,1
95609,40.7651,-73.9597,y,1
95610,40.727,-73.9875,y,1
95611,40.7439,-73.9865,y,1
95612,40.7536,-73.9754,y,1
95613,40.7993,-73.9611,y,1
95614,40.7376,-73.9905,y,1
95615,40.7573,-73.9672,y,1
95616,40.7377,-73.9978,y,1
95617,40.7601,-73.9854,y,1
95618,40.7315,-74.0024,y,1
95619,40.7133,-74.0046,y,1
95620,40.744,-73.9862,y,1
95621,40.7179,-73.9968,y,1
95622,40.7344,-73.9923,y,1
95623,40.6779,-73.8032,y,1
95624,40.7424,-74.0008,y,1
95625,40.7461,-73.9858,y,1
95626,40.7166,-73.9864,y,1
95627,40.7655,-73.9834,y,1
95628,40.7419,-73.9832,y,1
95629,40.7587,-73.9843,y,1
95630,40.7538,-73.9966,y,1
95631,40.7691,-73.9855,y,1
95632,40.7482,-73.9896,y,1
95633,40.791,-73.9769,y,1
95634,40.7287,-73.9997,y,1
95635,40.753,-73.9765,y,1
95636,40.7328,-73.9872,y,1
95637,40.8083,-73.9409,y,1
95638,40.7634,-73.9804,y,1
95639,40.6873,-73.9768,y,1
95640,40.7148,-73.9968,y,1
95641,40.7704,-73.9561,y,1
95642,40.7453,-73.9088,y,1
95643,40.7164,-74.0164,y,1
95644,40.7794,-73.9617,y,1
95645,40.7335,-73.9951,y,1
95646,40.7339,-74.0051,y,1
95647,40.7496,-73.9884,y,1
95648,40.7466,-73.8914,y,1
95649,40.7282,-74.0057,y,1
95650,40.6443,-73.7905,y,1
95651,40.7723,-73.9156,y,1
95652,40.7602,-73.9954,y,1
95653,40.7796,-73.9739,y,1
95654,40.8088,-73.9481,y,1
95655,40.7417,-73.976,y,1
95656,40.7474,-73.9476,y,1
95657,40.7526,-73.9739,y,1
95658,40.8039,-73.9662,y,1
95659,40.7864,-73.9485,y,1
95660,40.811,-73.9526,y,1
95661,40.7707,-73.8649,y,1
95662,40.7979,-73.9373,y,1
95663,40.747,-73.9893,y,1
95664,40.7968,-73.9612,y,1
95665,40.8011,-73.9597,y,1
95666,40.8001,-73.9471,y,1
95667,40.7586,-73.9803,y,1
95668,40.7267,-73.9799,y,1
95669,40.7071,-74.009,y,1
95670,40.7433,-73.9921,y,1
95671,40.7693,-73.9092,y,1
95672,40.7561,-73.9646,y,1
95673,40.7251,-74.0012,y,1
95674,40.803,-73.9606,y,1
95675,40.7996,-73.9625,y,1
95676,40.7858,-73.9767,y,1
95677,40.7623,-73.9634,y,1
95678,40.7628,-73.96,y,1
95679,40.8134,-73.9415,y,1
95680,40.7739,-73.9586,y,1
95681,40.757,-73.9756,y,1
95682,40.7547,-73.9955,y,1
95683,40.7136,-73.9983,y,1
95684,40.7611,-73.9854,y,1
95685,40.7545,-73.9728,y,1
95686,40.7398,-73.9832,y,1
95687,40.7664,-73.9706,y,1
95688,40.7451,-73.9841,y,1
95689,40.757,-74.0021,y,1
95690,40.7771,-73.9792,y,1
95691,40.7088,-74.0076,y,1
95692,40.8036,-73.9579,y,1
95693,40.7271,-73.9952,y,1
95694,40.7174,-74.0084,y,1
95695,40.7099,-74.0119,y,1
95696,40.7083,-74.0135,y,1
95697,40.7246,-73.9786,y,1
95698,40.7064,-74.0102,y,1
95699,40.7677,-73.9855,y,1
95700,40.7663,-73.9545,y,1
95701,40.7673,-73.9593,y,1
95702,40.769,-73.9547,y,1
95703,40.7416,-73.9869,y,1
95704,40.7613,-73.9759,y,1
95705,40.7724,-73.9791,y,1
95706,40.6922,-73.9934,y,1
95707,40.7584,-73.9895,y,1
95708,40.7473,-73.9749,y,1
95709,40.7392,-73.9836,y,1
95710,40.7475,-73.9791,y,1
95711,40.7335,-74.0082,y,1
95712,40.7891,-73.9665,y,1
95713,40.757,-73.9734,y,1
95714,40.7473,-73.9899,y,1
95715,40.7444,-73.9841,y,1
95716,40.7198,-74.0043,y,1
95717,40.7564,-73.984,y,1
95718,40.7154,-74.0128,y,1
95719,40.7579,-73.9769,y,1
95720,40.7844,-73.9553,y,1
95721,40.7458,-73.9838,y,1
95722,40.77,-73.9625,y,1
95723,40.7452,-73.9367,y,1
95724,40.7246,-73.98,y,1
95725,40.7143,-74.0115,y,1
95726,40.765,-73.9615,y,1
95727,40.7368,-74.0008,y,1
95728,40.7589,-73.9597,y,1
95729,40.7636,-73.9288,y,1
95730,40.7794,-73.9766,y,1
95731,40.7149,-74.0092,y,1
95732,40.7077,-74.0032,y,1
95733,40.7416,-73.985,y,1
95734,40.7728,-73.9531,y,1
95735,40.7563,-73.9199,y,1
95736,40.7773,-73.9513,y,1
95737,40.7226,-74.0016,y,1
95738,40.7948,-73.9699,y,1
95739,40.7383,-73.9992,y,1
95740,40.7019,-74.0097,y,1
95741,40.7559,-73.9922,y,1
95742,40.7368,-73.9891,y,1
95743,40.7533,-73.9825,y,1
95744,40.7629,-73.9763,y,1
95745,40.6996,-73.9115,y,1
95746,40.807,-73.9653,y,1
95747,40.7421,-74.0048,y,1
95748,40.7751,-73.9767,y,1
95749,40.7645,-73.9609,y,1
95750,40.652,-73.9592,y,1
95751,40.7808,-73.9606,y,1
95752,40.7755,-73.9481,y,1
95753,40.7003,-73.9935,y,1
95754,40.788,-73.9473,y,1
95755,40.7718,-73.8668,y,1
95756,40.7599,-73.9961,y,1
95757,40.6453,-73.7889,y,1
95758,40.7789,-73.9477,y,1
95759,40.7627,-73.9624,y,1
95760,40.7671,-73.9524,y,1
95761,40.7742,-73.985,y,1
95762,40.7981,-73.9695,y,1
95763,40.7638,-73.9684,y,1
95764,40.7176,-74.0089,y,1
95765,40.7379,-73.9877,y,1
95766,40.7669,-73.8928,y,1
95767,40.7506,-73.98,y,1
95768,40.7266,-74.0017,y,1
95769,40.7125,-74.0076,y,1
95770,40.7831,-73.9845,y,1
95771,40.7172,-74.0108,y,1
95772,40.7703,-73.9869,y,1
95773,40.7912,-73.9536,y,1
95774,40.7839,-73.9498,y,1
95775,40.761,-73.9747,y,1
95776,40.776,-73.9606,y,1
95777,40.7739,-73.9776,y,1
95778,40.7206,-73.9594,y,1
95779,40.8224,-73.9487,y,1
95780,40.7686,-73.9856,y,1
95781,40.7296,-74.0047,y,1
95782,40.7857,-73.9572,y,1
95783,40.7884,-73.9804,y,1
95784,40.7561,-73.9965,y,1
95785,40.7446,-74.0025,y,1
95786,40.7126,-74.0092,y,1
95787,40.7766,-73.9869,y,1
95788,40.6824,-73.9537,y,1
95789,40.6879,-73.9231,y,1
95790,40.7275,-74.0005,y,1
95791,40.757,-73.9906,y,1
95792,40.78,-73.9847,y,1
95793,40.7633,-73.981,y,1
95794,40.7152,-73.9838,y,1
95795,40.7635,-73.9669,y,1
95796,40.7084,-74.0113,y,1
95797,40.772,-73.9527,y,1
